id,request_time,origin_lat,origin_lon,dest_lat,dest_lon,mode
136,1127,37.483678877238994,127.1595007687201,37.54327899824796,127.15436911382965,taxi
137,1127,37.54770755673336,127.17047321582194,37.51857916918834,127.13782234008646,taxi
138,1128,37.554578517807144,127.20995487683474,37.557095950000004,127.20514299999999,taxi
139,1128,37.531339309622545,127.17277566658835,37.55636405,127.1879737,taxi
140,1129,37.4749295954696,127.13764649970081,37.57459115,127.18905889999999,taxi
141,1129,37.54397295,127.21066875,37.50765060168003,127.14345071819446,taxi
142,1130,37.53783705068759,127.15172034009998,37.47512770428927,127.14415276402346,taxi
143,1130,37.5470342,127.19522134999998,37.5615018,127.19260585,taxi
144,1130,37.46894857679494,127.1387680499599,37.559948649999995,127.21292955,taxi
145,1130,37.572979849999996,127.17716,37.5225329,127.18945645,taxi
146,1130,37.54718405,127.15529620000001,37.55554705,127.19770375,taxi
147,1130,37.55417275121003,127.20257313405054,37.52191975,127.1886881,taxi
148,1130,37.543818650000006,127.20453284999998,37.5669987,127.18868144999999,taxi
149,1130,37.53357105,127.14947310000001,37.56357608690505,127.18129423604483,taxi
150,1130,37.5975588,127.1963224,37.562728699999994,127.18757640000001,taxi
151,1131,37.54279705,127.22985445,37.56583445,127.1896479,taxi
152,1131,37.566900867788135,127.18505278902583,37.48559568783568,127.14910172435722,taxi
153,1131,37.475186949999994,127.13651855,37.54661794412135,127.19794174524276,taxi
154,1132,37.54192595,127.20661385,37.55752200898735,127.17547292631401,taxi
155,1132,37.5669375,127.19188345,37.55598311601278,127.20617237146264,taxi
156,1132,37.54018225,127.2106097,37.553785250000004,127.17218639999999,taxi
157,1133,37.59177187891079,127.19879492661516,37.57848694276166,127.18212217862066,taxi
158,1133,37.5581770929921,127.17940519365759,37.5244737,127.14089740000001,taxi
159,1133,37.53888765,127.23680165,37.57432922966158,127.17802563442145,taxi
160,1133,37.48143868581593,127.142130120206,37.54858462442276,127.1665196302354,taxi
161,1134,37.56509407784678,127.19401902747596,37.5747877,127.19233894999999,taxi
162,1134,37.572299099999995,127.17424324999999,37.51506793428166,127.27847398155407,taxi
163,1134,37.56440485129899,127.18210709793718,37.48654445,127.1489192,taxi
164,1135,37.48150565,127.14483455,37.530983681050714,127.20612979564962,taxi
165,1135,37.498329065322125,127.15334344433947,37.518928298554926,127.21868960589543,taxi
166,1135,37.5779855,127.18741775000001,37.538772342207416,127.21519290243803,taxi
167,1135,37.516857200000004,127.12952525,37.58775075,127.20834185,taxi
168,1135,37.576113649999996,127.20557600000001,37.54354405426231,127.21361428681791,taxi
169,1136,37.462194,127.15486924999999,37.5140521,127.13653345,taxi
170,1136,37.58011124829453,127.22184182873711,37.4851716,127.14840885000001,taxi
171,1136,37.4956973,127.1531197,37.55459775,127.18401850000001,taxi
172,1136,37.50965884541432,127.16382208253438,37.543339599999996,127.1751694,taxi
173,1137,37.5429506,127.20879819999999,37.466302600000006,127.15105555,taxi
174,1137,37.5643727185824,127.20075341096886,37.4659954,127.14193374999999,taxi
175,1138,37.586801498034916,127.20515820706198,37.55363275,127.21626739999999,taxi
176,1139,37.46888635,127.1479315,37.492280366867234,127.15208032573992,taxi
177,1139,37.589604550000004,127.2017855,37.55946765,127.20231144999998,taxi
178,1139,37.524517900000006,127.14082205000001,37.5567519,127.17977225000001,taxi
179,1139,37.562623200000004,127.19295324999999,37.55281490000001,127.2177533,taxi
180,1139,37.47657055224135,127.24071897650927,37.4756963416853,127.1353403988097,taxi
181,1139,37.579644,127.2165366,37.49113885,127.15606355,taxi
182,1140,37.55640449401738,127.18775404030902,37.572255150000004,127.1805882,taxi
183,1140,37.56829131614851,127.19836725613524,37.539232999999996,127.2127722,taxi
184,1140,37.55988870875547,127.18846076798178,37.493217,127.23382624999999,taxi
185,1141,37.4738023,127.15257795,37.500882567657094,127.15966086179817,taxi
186,1141,37.5278567,127.13991055,37.48230677551705,127.1394314608838,taxi
187,1142,37.46191125,127.16624094999999,37.557900413297226,127.18987973937058,taxi
188,1142,37.55147205,127.20724594999999,37.5384499228662,127.222255016485,taxi
189,1142,37.47753492418642,127.14662527575064,37.54369992558529,127.22624844958577,taxi
190,1143,37.54537445,127.21248305,37.48607895,127.1463713,taxi
191,1143,37.573026049999996,127.17718454999999,37.58022055615672,127.21171578641992,taxi
192,1143,37.49718333677119,127.14850305377503,37.566721349999995,127.17689229999999,taxi
193,1143,37.5555795,127.19102435,37.571600700000005,127.19118635000001,taxi
194,1144,37.54398521128103,127.23434674397463,37.59173511563127,127.19756014284914,taxi
195,1144,37.51722943398263,127.13140659069694,37.50572770823499,127.1367927125347,taxi
196,1145,37.56184374999999,127.1929354,37.5720217,127.17302825,taxi
197,1145,37.538346700000005,127.22318045,37.55064005,127.18433815,taxi
198,1145,37.476559949999995,127.14900415,37.55460805,127.18176919999999,taxi
199,1145,37.555460854515246,127.19768125162487,37.56562075,127.18967865000002,taxi
200,1145,37.538046300000005,127.20446160000002,37.57648697153691,127.1853246168738,taxi
201,1146,37.5385386,127.15258104999998,37.5560051,127.19079500000001,taxi
202,1147,37.55593274068963,127.18910211995603,37.559523150000004,127.18962905000002,taxi
203,1148,37.543120900000005,127.21251035,37.54342629745468,127.22540024719511,taxi
204,1149,37.54960695,127.18523500000002,37.495423200000005,127.1393524,taxi
205,1149,37.4792346,127.1408533,37.47458106103295,127.13736719251082,taxi
206,1150,37.54945412300398,127.21079568426205,37.55470785,127.20094424999998,taxi
207,1150,37.47686342979875,127.18437114205632,37.47874195,127.14096250000001,taxi
208,1150,37.47871613900998,127.13904318071246,37.56316765,127.19009865,taxi
209,1150,37.53792241753461,127.18211943943672,37.54899265,127.17409560000002,taxi
210,1151,37.4775821,127.13870045,37.52230778742995,127.20135690924063,taxi
211,1151,37.46920098882131,127.14639314430403,37.542345499999996,127.21007295,taxi
212,1151,37.52073094674306,127.148099299288,37.56466613072548,127.19209233486798,taxi
213,1152,37.56456884401037,127.20816721066005,37.55752787458941,127.2161483528703,taxi
214,1152,37.50963694925119,127.13381838510891,37.565854346475966,127.18882849114497,taxi
215,1152,37.56733506248997,127.17337136037756,37.50840344150599,127.15063219889463,taxi
216,1152,37.481444200882706,127.14322304779681,37.5225323,127.21896685,taxi
217,1152,37.4775654,127.18465760000001,37.54647320033931,127.22134175137104,taxi
218,1152,37.53820895,127.15257905000001,37.52260289698743,127.19066211209831,taxi
219,1154,37.575085900000005,127.17058944999998,37.55529265,127.18923484999999,taxi
220,1157,37.540610400000006,127.21448054999999,37.563828799999996,127.19255985000001,taxi
221,1158,37.47983755417102,127.1353304003453,37.57031175,127.18271835,taxi
222,1158,37.5391311,127.22350555,37.54993745,127.2117104,taxi
223,1160,37.5377373,127.2134571,37.563451472704735,127.2003100568432,taxi
224,1161,37.54460005,127.21422564999999,37.54203665,127.2226987,taxi
225,1161,37.4815976,127.1417225,37.468711049999996,127.14053195,taxi
226,1161,37.559397159190276,127.21206318030323,37.55179185,127.20691235000001,taxi
227,1162,37.57641525,127.19414105,37.49011315,127.14322565,taxi
228,1162,37.49628155,127.15925889999998,37.512015000000005,127.13065465,taxi
229,1162,37.4810329,127.14777905000001,37.53807351790153,127.15279003502786,taxi
230,1163,37.585314,127.1661996,37.48928815,127.14652165000001,taxi
231,1163,37.54154705667278,127.25343389979237,37.56402692642832,127.19237932455516,taxi
232,1164,37.51452615,127.15575035000002,37.48274129399394,127.14060901680078,taxi
233,1164,37.5607374,127.19405760000001,37.595061895672785,127.1734172006891,taxi
234,1164,37.561509599999994,127.1881828,37.564765930474834,127.19243684861213,taxi
235,1165,37.53983945,127.2260156,37.5572079,127.19637580000001,taxi
236,1165,37.56832521676256,127.19439153798017,37.466245001896795,127.15328971165316,taxi
237,1165,37.485823800000006,127.1519783,37.567649349999996,127.19100635000001,taxi
238,1165,37.569917205314056,127.18640984592993,37.47790845,127.19031269999998,taxi
239,1165,37.555170341681446,127.21981437659768,37.56549494224506,127.1907696894113,taxi
240,1166,37.54821863030948,127.20583127388782,37.500408300000004,127.15892529999999,taxi
241,1166,37.565070051831015,127.17482432563935,37.58736115916713,127.21030746655366,taxi
242,1166,37.4996001947712,127.14964908869877,37.576656071704086,127.17482008064863,taxi
243,1166,37.56486295,127.19804975,37.469544097854374,127.1397323213561,taxi
244,1167,37.56077070101007,127.21622451857091,37.5038647,127.14067900000002,taxi
245,1168,37.500710600000005,127.13730244999999,37.551632749999996,127.18565785,taxi
246,1168,37.57440535,127.18165540000001,37.50331299076311,127.21201560916603,taxi
247,1168,37.47845079015401,127.1457504500161,37.568703470457024,127.19434206375338,taxi
248,1168,37.4757768,127.24073604999998,37.57187804675705,127.19000743865566,taxi
249,1169,37.50486855,127.13755910000002,37.495286449999995,127.14252740000002,taxi
250,1169,37.500335899999996,127.13945724999999,37.48145025,127.14490749999999,taxi
251,1169,37.558066300231516,127.18759394223487,37.55682428673557,127.20102484655193,taxi
252,1169,37.59488131457176,127.17811451061438,37.58651519931471,127.21634223929749,taxi
253,1170,37.53405505154647,127.21374937089843,37.56790855,127.17450944999999,taxi
254,1171,37.5724521,127.19368435,37.54062786240714,127.20558715689475,taxi
255,1171,37.540951302011784,127.22019490469569,37.552953604270876,127.18170607888871,taxi
256,1172,37.57659745,127.18763400000002,37.500444417633254,127.13265430392119,taxi
257,1172,37.547634316549505,127.24912698610443,37.472689862277825,127.15588550916323,taxi
258,1174,37.594028836720064,127.1860594249139,37.56818845,127.17776565,taxi
259,1174,37.51867422705342,127.13230085435362,37.4864097311268,127.1483254109512,taxi
260,1174,37.549204125269846,127.18384899878092,37.49664108547858,127.1415159587312,taxi
261,1175,37.52183968098079,127.20881312461148,37.540580757831,127.22076067063531,taxi
262,1175,37.47540330313765,127.14227475009982,37.546540991524566,127.19814557958514,taxi
263,1176,37.489623502957414,127.15765623271238,37.565546999999995,127.19972515,taxi
264,1176,37.549199324802906,127.18155793341751,37.544157600000005,127.16686385,taxi
265,1177,37.5779335,127.18037394999999,37.5442991,127.20839674999999,taxi
266,1177,37.53820895,127.15257905000001,37.5617912,127.19149404999999,taxi
267,1177,37.56376418371383,127.18680068357845,37.48893465255439,127.14285207291158,taxi
268,1178,37.553370035790195,127.19279793256142,37.47095230069139,127.15514724830079,taxi
269,1178,37.581452201099125,127.18819303363519,37.590897350000006,127.20024045,taxi
270,1179,37.48108585,127.1446045,37.535529169425104,127.203892178641,taxi
271,1179,37.46395812839246,127.16843895756554,37.480939535337875,127.13998243134836,taxi
272,1179,37.5464687,127.20919015000001,37.54083118490396,127.20352642416198,taxi
273,1179,37.513532143626186,127.15532899935499,37.52213655541068,127.18850462072149,taxi
274,1180,37.480487,127.14566185,37.52271981461193,127.14601913755472,taxi
275,1180,37.46759436608985,127.15402698739524,37.51914442378583,127.1608225168444,taxi
276,1180,37.54446563101829,127.17653988107521,37.5220574,127.22632125,taxi
277,1181,37.567761899999994,127.1837086,37.54438695,127.21066305,taxi
278,1181,37.54052337107665,127.19856310414107,37.570811749979704,127.1781661937736,taxi
279,1181,37.50985985,127.13146794999999,37.576818920644875,127.21963446392365,taxi
280,1182,37.5373594,127.15413334999998,37.5874458,127.20477985,taxi
281,1182,37.48669065,127.14802049999999,37.560267921414486,127.18469344990416,taxi
282,1182,37.5721081,127.18868465,37.4972607,127.15563994999998,taxi
283,1183,37.559311199999996,127.1848186,37.51857746837324,127.14074780288061,taxi
284,1183,37.467093157356565,127.14378082696109,37.54523809421513,127.20799804277772,taxi
285,1183,37.54260319752268,127.22450626185726,37.51772868184532,127.1548648705839,taxi
286,1183,37.5901431,127.20106944999999,37.55163551357326,127.15550671935033,taxi
287,1183,37.4977077,127.14137255000001,37.5399671,127.21195839999999,taxi
288,1184,37.465669740957786,127.1423567896668,37.46788288587327,127.15160496921884,taxi
289,1184,37.4759491205832,127.1479222752196,37.54302683197606,127.21534120659142,taxi
290,1184,37.5596106,127.21187885,37.505751829626014,127.14469317705357,taxi
291,1185,37.54064905,127.20357089999997,37.5622075,127.1885015,taxi
292,1186,37.54187261028217,127.22247592065852,37.544141716509344,127.24851298071816,taxi
293,1186,37.538803401323314,127.21967300266151,37.47811466462517,127.14451616598,taxi
294,1186,37.4963001,127.15932930000001,37.500008190048405,127.15786743657839,taxi
295,1186,37.56045615,127.20369500000001,37.58126625626556,127.19309812948138,taxi
296,1187,37.54252693367816,127.23282602349546,37.4808228,127.15101219999998,taxi
297,1187,37.55415321480642,127.18639691786443,37.52220582481208,127.21997945526161,taxi
298,1187,37.492117699999994,127.1449094,37.55321807163046,127.19900611626623,taxi
299,1188,37.4984205,127.14911475,37.56856335,127.19865335,taxi
300,1188,37.54488702331771,127.19291551676235,37.572160800000006,127.1893153,taxi
301,1188,37.516397,127.1350972,37.5790447,127.18427290000001,taxi
302,1188,37.52234803751367,127.18921326189924,37.53699475,127.25243649999999,taxi
303,1188,37.563337853883574,127.17046609950766,37.52233580717191,127.2214387498368,taxi
304,1189,37.485862616250145,127.15711500418004,37.54144865,127.14703535000001,taxi
305,1189,37.54845270914203,127.20661108505034,37.50951679336709,127.12936456388883,taxi
306,1190,37.4775445,127.1467864,37.54974385,127.20812405000001,taxi
307,1191,37.48338038405129,127.13876930213623,37.4988889,127.14788284999999,taxi
308,1191,37.474216350000006,127.13372715,37.526796458479545,127.15074216098124,taxi
309,1191,37.49505995,127.1437611,37.55535918168533,127.2070333525556,taxi
310,1191,37.502501631786856,127.15572716272226,37.5055228,127.14049175,taxi
311,1192,37.5701471560688,127.17873926729067,37.46971875,127.15543874999999,taxi
312,1192,37.550805600000004,127.15793935,37.574592994058534,127.19491493341614,taxi
313,1192,37.53542605844767,127.21232837397785,37.472689862277825,127.15588550916323,taxi
314,1193,37.56931944198408,127.18871099949756,37.475471842098756,127.14079619398804,taxi
315,1193,37.5657281,127.19194395,37.55450537679669,127.19970998868064,taxi
316,1193,37.55343182186372,127.19217644283549,37.53855392063031,127.18222262304045,taxi
317,1193,37.552100499999995,127.18972235000001,37.57431630000001,127.1846733,taxi
318,1193,37.56309981612916,127.20285665690965,37.4991274,127.14330534999999,taxi
319,1194,37.55358846653376,127.16766082607236,37.4859619,127.15224435,taxi
320,1194,37.5772258,127.18079455,37.51488848961171,127.1938486475569,taxi
321,1194,37.49433055,127.1436853,37.510692289184504,127.16334682587662,taxi
322,1194,37.52596506271964,127.19284955190912,37.565318000000005,127.18861759999999,taxi
323,1195,37.56218575377761,127.17729918067998,37.538179258241165,127.22504171297572,taxi
324,1195,37.48655228658286,127.15204519184599,37.57883655,127.21901745,taxi
325,1195,37.552222261281266,127.2069606261366,37.58229021074561,127.21426066858095,taxi
326,1195,37.54794648303103,127.20616120758609,37.51210120984562,127.19629894661236,taxi
327,1196,37.5504423,127.1746861,37.4880997,127.1526518,taxi
328,1197,37.54140763573327,127.21888179538476,37.550100549999996,127.1738203,taxi
329,1197,37.591671525636905,127.19680406248985,37.551884650000005,127.20494455,taxi
330,1198,37.49635776725009,127.15907193868337,37.55416879265539,127.21747567996937,taxi
331,1198,37.51606271963079,127.2239222123351,37.57460267200154,127.18435207124375,taxi
332,1198,37.47847888491329,127.13618169558545,37.56218575377761,127.17729918067998,taxi
333,1199,37.52306145,127.13707269999999,37.5787919,127.1825523,taxi
334,1200,37.47434015,127.14060314999999,37.512701750000005,127.13540075,taxi
335,1200,37.55931215,127.2130168,37.4783551,127.1375198,taxi
336,1200,37.54939920477743,127.2176278894236,37.5323063,127.19713924999999,taxi
337,1200,37.476044825842,127.13960850161777,37.53805395,127.21221000000001,taxi
338,1201,37.53750875,127.22628019999999,37.51554305,127.13801115000001,taxi
339,1202,37.55505470679314,127.17954005718329,37.5555162,127.23747735,taxi
340,1203,37.507423849999995,127.13988450000001,37.501348050000004,127.14868745000001,taxi
341,1203,37.47563734977892,127.136022124713,37.54004875355548,127.22201641107365,taxi
342,1204,37.57834115,127.1829982,37.5694244,127.183801,taxi
343,1205,37.558341600000006,127.1934025,37.48658482257611,127.14826054348549,taxi
344,1206,37.525331,127.1413205,37.5501824,127.21879945,taxi
345,1207,37.54372535,127.199224,37.56082930004409,127.23421552082075,taxi
346,1208,37.47890161773605,127.13885663733969,37.542425190107416,127.17577204074531,taxi
347,1209,37.55854042661808,127.20271321347104,37.513532143626186,127.15532899935499,taxi
348,1209,37.52118185,127.13363215,37.5433123,127.2132828,taxi
349,1210,37.54338425,127.21451275,37.53646138232739,127.20780337767914,taxi
350,1210,37.464560399999996,127.14509480000001,37.474073700000005,127.1344282,taxi
351,1211,37.507062983084836,127.13622920526707,37.50102555,127.14283424999998,taxi
352,1211,37.47830352481687,127.1438608720314,37.58724057628074,127.20453983117774,taxi
353,1211,37.53266345,127.18416949999998,37.555317,127.19253520000001,taxi
354,1211,37.57591064599173,127.1932476439685,37.56504635,127.1832582,taxi
355,1211,37.571467260000155,127.2003657062862,37.53025022828344,127.19448276109445,taxi
356,1212,37.546574765865,127.20928928219523,37.49676315000001,127.1369302,taxi
357,1212,37.50418165,127.1314389,37.48194065,127.14363424999999,taxi
358,1213,37.4970053,127.1501281,37.55434974320974,127.20647247253984,taxi
359,1213,37.56071315,127.19097185,37.547187060559466,127.18546832496051,taxi
360,1213,37.49245299157048,127.15690654776928,37.50240729057695,127.1420511455037,taxi
361,1213,37.5044082272203,127.13225241751597,37.57130156845329,127.18913003459005,taxi
362,1214,37.5441966,127.2086476,37.54905270136955,127.18292699441908,taxi
363,1214,37.50108965,127.13451855,37.57411138221206,127.19162333610407,taxi
